timestamp,raw_adc,filtered_value
14300,7103,-2338.50
14310,10817,326.12
14321,9758,1175.10
14331,7796,-1921.63
14341,11537,1696.54
14351,8116,-540.49
14361,9831,-257.30
14371,9755,510.27
14381,7823,-1807.31
14391,11517,2016.79
14401,8205,-236.12
14412,9297,-818.09
14422,10345,1098.68
14432,7789,-1410.90
14442,11190,1553.46
14452,8142,-580.84
14462,9454,-571.85
14472,10949,2045.00
14482,7310,-1865.99
14492,11000,757.10
14503,8702,-80.33
14513,9390,-362.08
14523,11370,2346.28
14533,6829,-2621.27
14543,11156,434.77
14553,9478,881.95
14563,8764,-935.14
14573,11367,1691.50
14583,6721,-2879.60
14593,10935,258.41
14604,9759,1353.06
14614,7996,-1545.21
14624,11366,1584.12
14634,7504,-1430.43
14644,10847,865.66
14654,9753,1191.71
14664,7724,-2118.74
14674,11453,1523.34
14684,8191,-447.41
14695,9605,-459.95
14705,9765,450.41
14715,7948,-1564.59
14725,12292,3100.76
14735,8208,-72.60
14745,9340,-1296.19
14755,10540,819.18
14765,7719,-1799.16
14775,11202,1207.71
14785,8170,-783.53
14796,9512,-633.86
14806,11248,2343.76
14816,7181,-2018.29
14826,10977,501.00
14836,8886,68.91
14846,9067,-667.38
14856,11365,2228.73
14866,6385,-3015.52
14876,11121,499.55
14887,9640,1510.47
14897,8573,-708.57
14907,11366,1834.57
14917,6945,-2398.98
14927,10849,395.71
14937,9752,1302.37
14947,7908,-1700.13
14957,11512,1716.23
14967,8070,-683.25
14977,10176,74.28
14988,9753,552.70
14998,7751,-2140.62
15008,11878,2185.69
15018,8171,-320.38
15028,9691,-623.05
15038,9812,275.70
15048,7915,-1774.74
15058,11652,2153.84
15068,8163,-368.38
15078,9549,-698.54
15089,10640,1414.58
15099,7393,-2023.49
15109,11182,1097.55
15119,8174,-580.35
15129,9530,-363.20
15139,11306,2570.49
15149,7115,-2025.93
15159,10987,483.92
15169,8852,34.92
15179,9080,-664.03
15189,11372,2231.13
15200,6328,-3115.69
15210,11146,468.93
15220,9596,1448.45
15230,8841,-409.02
15240,11372,1903.19
15250,6952,-2551.24
15260,11122,559.37
15270,9751,1253.60
15280,7967,-1861.51
15290,11377,1345.87
15301,7796,-1222.51
15311,10764,711.59
15321,9762,902.24
15331,7695,-2361.00
15341,11837,1885.96
15351,8154,-435.60
15361,9734,-548.00
15371,9801,320.67
15381,7951,-1718.65
15391,11776,2336.62
15402,8184,-296.98
15412,9381,-957.82
15422,10518,1155.89
15432,7731,-1567.79
15442,11272,1458.41
15452,8231,-557.34
15462,9489,-585.11
15472,11351,2454.36
15482,6621,-2702.70
15493,11039,362.34
15503,8986,454.70
15513,9131,-324.93
15523,11369,2298.22
15533,6306,-3168.83
15543,11192,514.98
15553,9714,1630.59
15563,8736,-520.69
15573,11367,1770.92
15583,6956,-2584.31
15593,11154,603.52
15604,9749,1254.68
15614,7912,-1961.82
15624,11355,1276.79
15634,7932,-1040.65
15644,10088,-52.02
15654,9755,676.57
15664,7745,-1957.54
15674,11973,2460.18
15684,8167,-174.59
15694,9460,-859.99
15705,9840,284.26
15715,7894,-1623.08
15725,11785,2463.42
15735,8206,-193.60
15745,9343,-975.64
15755,10581,1205.98
15765,7766,-1521.55
15775,11195,1315.31
15785,8223,-679.22
15795,9507,-603.82
15806,11313,2398.01
15816,7390,-1788.98
15826,10970,454.29
15836,8910,-122.41
15846,9595,-210.44
15856,11357,2197.39
15866,6500,-3303.15
15876,11224,250.86
15886,9732,1337.18
15897,8637,-876.17
15907,11363,1604.93
15917,6943,-2594.47
15927,10894,350.53
15937,9754,1295.85
15947,7911,-1692.56
15957,11293,1478.37
15967,8062,-683.60
15977,9851,-116.34
15987,9749,697.72
15998,7855,-1644.58
16008,11633,2240.59
16018,8208,-174.12
16028,9563,-545.28
16038,9934,581.73
16048,7975,-1497.32
16058,11780,2366.07
16068,8213,-345.40
16078,9352,-1096.32
16088,10602,1125.39
16098,7797,-1577.05
16109,11242,1285.36
16119,8324,-635.63
16129,9606,-551.90
16139,11355,2345.98
16149,6606,-2908.28
16159,10996,156.80
16169,8972,352.79
16179,8846,-684.73
16189,11370,2259.75
16199,6407,-2832.14
16210,11140,698.60
16220,9718,1718.46
16230,8515,-712.91
16240,11365,1796.28
16250,7097,-2214.15
16260,10879,473.17
16270,9752,1204.75
16280,7967,-1766.55
16290,11404,1491.39
16300,7930,-991.61
16311,10341,217.71
16321,9755,684.89
16331,7755,-2145.06
16341,11558,1741.09
16351,8185,-405.67
16361,9532,-624.11
16371,9941,595.02
