timestamp,raw_adc,filtered_value
1918,-451,-559.20
1922,-451,-669.96
1922,-451,-397.17
1924,-451,-113.72
1925,-451,55.74
1928,-451,153.50
1932,-451,220.47
1937,-451,261.87
1942,-451,274.76
1946,-451,262.91
1951,-451,234.16
1956,-451,195.61
1960,-451,152.60
1965,-451,109.21
1970,-451,68.65
1974,-451,33.21
1979,-451,4.22
1984,-451,-17.82
1988,-451,-33.04
1993,-451,-42.04
1998,-451,-45.70
2002,-451,-45.11
2007,-451,-41.36
2012,-451,-35.53
2016,-451,-28.56
2021,-451,-21.24
2026,-451,-14.20
2030,-451,-7.89
2035,-451,-2.57
2040,-451,1.60
2044,-451,4.61
2049,-451,6.52
2054,-451,7.49
2058,-451,7.66
2063,-451,7.23
2068,-451,6.38
2072,-451,5.27
2077,-451,4.06
2082,-451,2.85
2086,-451,1.74
2091,-451,0.78
2096,-451,-0.00
2100,-451,-0.58
2105,-451,-0.98
2110,-451,-1.20
2114,-451,-1.28
2119,-451,-1.25
2123,-451,-1.13
2128,-451,-0.96
2133,-451,-0.76
2137,-451,-0.56
2142,-451,-0.37
2147,-451,-0.19
2151,-451,-0.05
2156,-451,0.06
2161,-451,0.14
2165,-451,0.19
2170,-451,0.21
2175,-451,0.21
2179,-451,0.20
2184,-451,0.17
2189,-451,0.14
2193,-451,0.11
2198,-451,0.07
2203,-451,0.04
2207,-451,0.02
2212,-451,-0.00
2217,-451,-0.02
2221,-451,-0.03
2226,-451,-0.03
2231,-451,-0.04
2235,-451,-0.03
2240,-451,-0.03
2245,-451,-0.03
2249,-451,-0.02
2254,-451,-0.01
2259,-451,-0.01
2263,-451,-0.00
2268,-451,-0.00
2273,-451,0.00
2277,-451,0.00
2282,-451,0.01
2287,-451,0.01
2291,-451,0.01
2296,-451,0.01
2301,-451,0.00
2305,-451,0.00
2310,-451,0.00
2315,-451,0.00
2319,-451,0.00
2324,-451,0.00
2329,-451,-0.00
2333,-451,-0.00
2338,-451,-0.00
2343,-451,-0.00
2347,-451,-0.00
2352,-451,-0.00
2357,-451,-0.00
2361,-451,-0.00
2366,-451,-0.00
2370,-451,-0.00
2375,-451,-0.00
2380,-451,-0.00
2384,-451,0.00
2389,-451,0.00
2394,-451,0.00
2398,-451,0.00
2403,-451,0.00
2408,-451,0.00
2412,-451,0.00
2417,-451,0.00
2422,-451,0.00
2426,-451,0.00
2431,-451,0.00
2436,-451,0.00
2440,-451,0.00
2445,-451,0.00
2450,-451,0.00
2454,-451,0.00
2459,-451,0.00
2464,-451,0.00
2468,-451,0.00
2473,-451,0.00
2478,-451,0.00
2482,-451,0.00
2487,-451,0.00
2492,-451,0.00
2496,-451,0.00
2501,-451,0.00
2506,-451,0.00
2510,-451,0.00
2515,-451,0.00
2520,-451,0.00
2524,-451,0.00
2529,-451,0.00
2534,-451,0.00
2538,-451,0.00
2543,-451,0.00
2547,-451,0.00
2552,-451,0.00
2557,-451,0.00
2561,-451,0.00
2566,-451,0.00
2571,-451,0.00
2575,-451,0.00
2580,-451,0.00
2585,-451,0.00
2589,-451,0.00
2594,-451,0.00
2599,-451,0.00
2603,-451,0.00
2608,-451,0.00
2613,-451,0.00
2617,-451,0.00
2622,-451,0.00
2627,-451,0.00
2631,-451,0.00
2636,-451,0.00
2641,-451,0.00
2645,-451,0.00
2650,-451,0.00
2655,-451,0.00
2659,-451,0.00
2664,-451,0.00
2669,-451,0.00
2673,-451,0.00
2678,-451,0.00
2683,-451,0.00
2687,-451,0.00
2692,-451,0.00
2697,-451,0.00
2701,-451,0.00
2706,-451,0.00
2711,-451,0.00
2715,-451,0.00
2720,-451,0.00
2724,-451,0.00
2729,-451,0.00
2734,-451,0.00
2738,-451,0.00
2743,-451,0.00
2748,-451,0.00
2752,-451,0.00
2757,-451,0.00
2762,-451,0.00
2766,-451,0.00
2771,-451,0.00
2776,-451,0.00
2780,-451,0.00
2785,-451,0.00
2790,-451,0.00
2794,-451,0.00
2799,-451,0.00
2804,-451,0.00
2808,-451,0.00
2813,-451,0.00
2818,-451,0.00
2822,-451,0.00
2827,-451,0.00
2832,-451,0.00
2836,-451,0.00
2841,-451,0.00
2846,-451,0.00
2850,-451,0.00
2855,-451,0.00
2860,-451,0.00
2864,-451,0.00
2869,-451,0.00
2874,-451,0.00
2878,-451,0.00
2883,-451,0.00
2888,-451,0.00
2892,-451,0.00
2897,-451,0.00
2901,-451,0.00
2906,-451,0.00
2911,-451,0.00
2915,-451,0.00
2920,-451,0.00
2925,-451,0.00
2929,-451,0.00
2934,-451,0.00
2939,-451,0.00
2943,-451,0.00
2948,-451,0.00
2953,-451,0.00
2957,-451,0.00
2962,-451,0.00
2967,-451,0.00
2971,-451,0.00
2976,-451,0.00
2981,-451,0.00
2985,-451,0.00
2990,-451,0.00
2995,-451,0.00
2999,-451,0.00
3004,-451,0.00
3009,-451,0.00
3013,-451,0.00
3018,-451,0.00
3023,-451,0.00
3027,-451,0.00
3032,-451,0.00
3037,-451,0.00
3041,-451,0.00
3046,-451,0.00
3051,-451,0.00
3055,-451,0.00
3060,-451,0.00
3065,-451,0.00
3069,-451,0.00
3074,-451,0.00
3078,-451,0.00
3083,-451,0.00
3088,-451,0.00
3092,-451,0.00
3097,-451,0.00
3102,-451,0.00
3106,-451,0.00
3111,-451,0.00
3116,-451,0.00
3120,-451,0.00
3125,-451,0.00
3130,-451,0.00
3134,-451,0.00
3139,-451,0.00
3144,-451,0.00
3148,-451,0.00
3153,-451,0.00
3158,-451,0.00
3162,-451,0.00
3167,-451,0.00
3172,-451,0.00
3176,-451,0.00
3181,-451,0.00
3186,-451,0.00
3190,-451,0.00
3195,-451,0.00
3200,-451,0.00
3204,-451,0.00
3209,-451,0.00
3214,-451,0.00
3218,-451,0.00
3223,-451,0.00
3228,-451,0.00
3232,-451,0.00
3237,-451,0.00
3242,-451,0.00
3246,-451,0.00
3251,-451,0.00
3255,-451,0.00
3260,-451,0.00
3265,-451,0.00
3269,-451,0.00
3274,-451,0.00
3279,-451,0.00
3283,-451,0.00
3288,-451,0.00
3293,-451,0.00
3297,-451,0.00
3302,-451,0.00
3307,-451,0.00
3311,-451,0.00
3316,-451,0.00
3321,-451,0.00
3325,-451,0.00
3330,-451,0.00
3335,-451,0.00
3339,-451,0.00
3344,-451,0.00
3349,-451,0.00
3353,-451,0.00
3358,-451,0.00
3363,-451,0.00
3367,-451,0.00
3372,-451,0.00
3377,-451,0.00
3381,-451,0.00
3386,-451,0.00
3391,-451,0.00
3395,-451,0.00
3400,-451,0.00
3405,-451,0.00
3409,-451,0.00
3414,-451,0.00
3419,-451,0.00
3423,-451,0.00
3428,-451,0.00
3432,-451,0.00
3437,-451,0.00
3442,-451,0.00
3446,-451,0.00
3451,-451,0.00
3456,-451,0.00
3460,-451,0.00
3465,-451,0.00
3470,-451,0.00
3474,-451,0.00
3479,-451,0.00
3484,-451,0.00
3488,-451,0.00
3493,-451,0.00
3498,-451,0.00
3502,-451,0.00
3507,-451,0.00
3512,-451,0.00
3516,-451,0.00
3521,-451,0.00
3526,-451,0.00
3530,-451,0.00
3535,-451,0.00
3540,-451,0.00
3544,-451,0.00
3549,-451,0.00
3554,-451,0.00
3558,-451,0.00
3563,-451,0.00
3568,-451,0.00
3572,-451,0.00
3577,-451,0.00
3582,-451,0.00
3586,-451,0.00
3591,-451,0.00
3596,-451,0.00
3600,-451,0.00
3605,-451,0.00
3609,-451,0.00
3614,-451,0.00
3619,-451,0.00
3623,-451,0.00
3628,-451,0.00
3633,-451,0.00
3637,-451,0.00
3642,-451,0.00
3647,-451,0.00
3651,-451,0.00
3656,-451,0.00
3661,-451,0.00
3665,-451,0.00
3670,-451,0.00
3675,-451,0.00
3679,-451,0.00
3684,-451,0.00
3689,-451,0.00
3693,-451,0.00
3698,-451,0.00
3703,-451,0.00
3707,-451,0.00
3712,-451,0.00
3717,-451,0.00
3721,-451,0.00
3726,-451,0.00
3731,-451,0.00
3735,-451,0.00
3740,-451,0.00
3745,-451,0.00
3749,-451,0.00
3754,-451,0.00
3759,-451,0.00
3763,-451,0.00
3768,-451,0.00
3773,-451,0.00
3777,-451,0.00
3782,-451,0.00
3786,-451,0.00
3791,-451,0.00
3796,-451,0.00
