timestamp,raw_adc,filtered_value
1916,11081,13739.56
1926,7355,11840.91
1936,12905,11104.98
1946,8356,2116.84
1956,8480,-4025.34
1966,10882,-2755.22
1976,8658,-5061.84
1986,12061,-2877.26
1996,8424,-6574.69
2007,8578,-8303.46
2017,12203,-2545.62
2027,8117,-4708.35
2037,11059,-2645.47
2047,9098,-2902.28
2057,8592,-3477.48
2067,12949,2842.12
2077,7140,-1774.49
2087,10513,-466.13
2097,10793,2218.88
2108,8114,-608.39
2118,13227,4288.43
2128,7205,-1035.55
2138,10547,-205.23
2148,11487,2901.02
2158,7256,-1993.28
2168,13222,2987.34
2178,8216,-436.66
2188,9989,-1106.29
2199,11380,1505.11
2209,7844,-2106.16
2219,13156,2657.70
2229,8685,-483.31
2239,9099,-2627.50
2249,11192,473.85
2259,8506,-1208.91
2269,12550,2548.93
2279,8692,-615.08
2289,9009,-2476.30
2299,12065,1947.25
2310,8927,-69.86
2320,11681,1360.11
2330,8695,-1396.68
2340,9212,-2120.57
2350,12790,3207.86
2360,8145,-818.72
2370,10874,-338.31
2380,10284,361.65
2390,8862,-1455.06
2401,13223,3343.35
2411,7572,-1851.30
2421,10759,-1044.95
2431,11580,1965.74
2441,7917,-2091.23
2451,13219,2466.95
2461,8144,-1308.28
2471,10612,-906.52
2481,11587,1743.59
2491,7181,-3194.20
2502,13209,2216.13
2512,9073,293.86
2522,9547,-1507.51
2532,11487,1110.83
2542,8186,-1705.20
2552,12942,2676.06
2562,9085,19.14
2572,9163,-2249.07
2582,11579,1031.85
2592,9333,-79.26
2603,12237,2200.62
2613,8976,-970.16
2623,8942,-2853.62
2633,12398,2069.63
2643,8950,-136.45
2653,11265,558.97
2663,9831,-340.74
2673,9279,-1625.38
2683,13231,3322.55
2693,7968,-1500.51
2704,10899,-936.53
2714,10777,683.14
2724,8612,-1760.71
2734,13224,2938.63
2744,8208,-1212.09
2754,10566,-1091.30
2764,11699,1775.40
2774,7612,-2613.24
2784,13219,2328.32
2795,9085,39.74
2805,9847,-1394.92
2815,11587,1166.69
2825,7638,-2606.72
2835,13175,2549.84
2845,9241,418.84
2855,9375,-1828.97
2865,11562,999.48
2875,9365,-232.07
2886,12398,2292.93
2896,9047,-891.54
2906,9495,-2266.56
2916,12372,2027.35
2926,8827,-721.55
2936,11160,31.31
2946,9741,-600.48
2956,9334,-1537.02
2966,13220,3437.63
2977,8134,-1219.66
2987,11038,-649.45
2997,10798,731.84
3007,8814,-1601.89
3017,13234,2919.56
3027,7776,-1902.30
3037,10996,-808.33
3047,11794,2174.58
3057,7880,-2290.88
3067,13222,2210.15
3078,8678,-758.83
3088,10357,-1086.66
3098,11664,1509.08
3108,7673,-2667.67
3118,13178,2307.83
3128,9422,459.37
3138,9606,-1586.10
3148,11567,917.14
3159,9089,-836.35
3169,12528,2182.19
3179,9106,-716.91
3189,9485,-2203.40
3199,12255,1865.13
3209,9168,-323.34
3219,11306,409.30
3229,9464,-984.49
3239,9494,-1611.33
3249,13075,3318.72
3260,8154,-1221.54
3270,10961,-684.08
3280,10858,844.84
3290,9036,-1223.31
3300,13229,3015.09
3310,7771,-2021.18
3320,10982,-943.21
3330,11819,2142.15
3340,7909,-2273.41
3350,13223,2184.83
3361,8767,-697.31
3371,10537,-877.74
3381,11694,1520.41
3391,8162,-2222.57
3401,13215,2312.17
3411,9541,222.51
3421,9867,-1614.61
3431,11619,739.37
3441,8694,-1674.91
3452,13053,2423.51
3462,9025,-634.70
3472,9111,-2837.47
3482,11795,1054.84
3492,9460,122.16
3502,11761,1600.43
3512,9369,-671.21
3522,9501,-1754.27
3532,12643,2685.63
3542,8732,-601.71
3553,11084,-106.32
3563,10491,337.86
3573,9465,-1074.44
3583,13228,3123.47
3593,7965,-1930.74
3603,10990,-1101.66
3613,11395,1350.22
3623,8371,-2017.68
3633,13223,2424.55
3643,8473,-1149.83
3654,10812,-778.74
3664,11757,1754.39
3674,7958,-2460.12
3684,13213,2167.19
3694,9302,-11.60
3704,10130,-1228.45
3714,11652,1077.73
3724,8523,-1827.12
3734,13168,2478.97
3745,9319,-163.43
3755,9325,-2464.25
3765,11324,332.72
3775,9680,-54.38
3785,12366,2428.95
3795,9182,-751.62
3805,9708,-1978.78
3815,12119,1762.26
3825,8829,-866.92
3835,11307,319.03
3846,9844,-258.54
3856,9499,-1249.91
3866,13233,3453.04
3876,8218,-1234.20
3886,10955,-830.39
3896,11151,1047.85
3906,8503,-1930.24
3916,13234,2632.99
3926,7929,-1741.30
3937,11030,-657.94
3947,11822,2180.43
3957,7959,-2267.34
3967,13225,2173.29
3977,8868,-594.28
3987,10030,-1500.48
3997,11674,1299.86
4007,8177,-1968.78
4017,13032,2383.12
4028,9500,303.22
4038,9453,-1927.81
4048,11634,868.56
4058,9502,-272.96
4068,12463,2221.06
4078,9205,-863.75
4088,9653,-2184.10
4098,12108,1571.50
4108,8843,-964.47
4118,11347,305.29
4129,9798,-360.47
4139,9480,-1348.04
4149,13222,3419.81
4159,8203,-1229.48
4169,10954,-795.15
4179,10700,536.22
4189,8953,-1436.52
4199,13229,3051.35
4209,7719,-1956.27
4219,10809,-1065.00
4230,11823,2208.02
4240,8145,-1784.79
4250,13223,2417.70
4260,8721,-786.33
4270,10498,-1018.79
4280,11715,1516.65
4290,7989,-2412.26
4300,13188,2227.94
4310,9527,274.47
4321,9540,-1926.64
4331,11627,736.85
4341,9038,-1011.12
4351,12606,2175.01
4361,9198,-610.14
4371,9424,-2284.41
4381,11914,1365.17
4391,9308,-226.69
4401,11777,1286.77
4412,9383,-779.82
4422,9571,-1723.23
4432,12641,2629.41
4442,8641,-824.26
4452,11174,-101.74
4462,10606,515.17
4472,9190,-1399.75
4482,13228,2964.02
4492,8231,-1509.39
4502,10762,-1174.59
4513,11568,1447.87
4523,8203,-2147.08
4533,13219,2370.56
4543,8488,-1067.10
4553,10455,-1133.97
4563,11720,1666.03
4573,7666,-2594.09
4583,13211,2354.08
4593,9509,587.83
4603,9707,-1423.90
4614,11650,1013.88
4624,8637,-1466.69
4634,12767,2245.71
4644,9229,-319.93
4654,9371,-2223.36
4664,11745,1122.87
4674,9548,8.30
4684,11946,1643.47
4694,9300,-908.89
4704,9600,-1940.59
4715,12553,2369.80
4725,8678,-901.65
4735,11255,-23.70
4745,9944,-322.81
4755,9450,-1327.65
4765,13230,3358.68
4775,8013,-1554.07
4785,11005,-852.53
4795,11221,1255.52
4805,8468,-1862.32
4816,13224,2619.90
4826,8344,-1214.13
4836,10796,-807.64
4846,11783,1858.69
4856,7679,-2721.56
4866,13217,2121.78
4876,9261,89.88
4886,9944,-1323.43
4896,11673,1153.71
