timestamp,raw_adc,filtered_value
1917,9569,11864.80
1919,8813,13277.40
1927,6201,4065.16
1937,11532,4476.85
1947,6708,-1735.77
1957,8373,-4229.00
1967,9988,-2525.79
1978,6525,-6601.38
1988,11471,-2501.64
1998,6888,-5748.66
2008,8679,-5544.68
2018,10970,-905.21
2028,6168,-5040.57
2038,10753,-1239.52
2048,7915,-1579.50
2058,8725,-1273.59
2068,11185,2659.65
2079,4948,-3796.36
2089,10956,964.72
2099,8859,2225.58
2109,7771,-192.42
2119,11221,3137.59
2129,5626,-2298.88
2139,10269,764.09
2149,9204,2142.52
2159,7408,-836.25
2169,11271,2630.64
2180,6706,-1365.06
2190,9877,98.14
2200,9275,1001.44
2210,6898,-2341.04
2220,11682,2435.60
2230,7348,-588.04
2240,9722,-185.48
2250,9379,435.64
2260,7085,-2521.56
2270,12193,2905.17
2281,7472,-505.20
2291,9009,-1468.76
2301,10306,1005.18
2311,7068,-2082.23
2321,11151,1453.64
2331,7528,-962.48
2341,9156,-746.08
2351,11280,2896.96
2361,6630,-2048.56
2371,11007,773.83
2382,8465,-1.22
2392,8949,-618.45
2402,11380,2550.35
2412,6005,-3210.70
2422,11131,504.67
2432,9329,1301.64
2442,8166,-1182.30
2452,11397,1936.20
2462,6294,-2860.33
2472,10587,131.73
2483,9544,1430.72
2493,7495,-1719.10
2503,11402,1956.94
2513,7059,-1424.67
2523,10231,351.63
2533,9582,1225.14
2543,7362,-1964.05
2553,11582,2171.47
2563,7769,-418.73
2573,9474,-484.26
2584,9634,547.03
2594,7503,-1865.22
2604,11721,2481.37
2614,7870,-310.55
2624,9211,-973.61
2634,10500,1349.37
2644,7060,-2174.54
2654,11568,1756.48
2664,7894,-531.66
2674,9413,-629.03
2685,11246,2429.50
2695,6757,-2432.00
2705,11127,609.22
2715,8661,15.51
2725,9242,-450.20
2735,11489,2485.55
2745,6071,-3449.78
2755,11278,404.87
2765,9440,1283.43
2775,8533,-867.41
2786,11494,1989.29
2796,6516,-2854.93
2806,10991,411.83
2816,9725,1484.34
2826,7763,-1754.43
2836,11517,1744.08
2846,7536,-1223.16
2856,10200,86.18
2866,9742,932.70
2877,7751,-1793.05
2887,11748,2226.18
2897,8031,-416.95
2907,9508,-744.21
2917,9884,508.93
2927,7847,-1608.92
2937,11471,2020.60
2947,8045,-507.02
2957,9543,-607.60
2967,10722,1682.53
2978,7539,-1721.77
2988,11232,1171.30
2998,8062,-860.94
3008,9574,-522.59
3018,11509,2749.21
3028,7062,-2117.66
3038,11246,583.23
3048,8963,67.18
3058,9222,-711.58
