timestamp,raw_adc,filtered_value
1917,5444,6750.13
1919,10541,14406.96
1927,8652,10023.62
1937,7991,2235.59
1947,10832,1489.44
1957,6082,-5210.65
1967,10668,-3197.23
1978,8756,-3952.97
1988,7151,-7468.31
1998,11489,-2771.61
2008,6517,-6218.40
2018,10322,-3408.41
2028,8851,-2508.39
2038,6660,-5165.44
2048,12358,1870.14
2058,6804,-1459.55
2068,9520,-787.31
2079,9534,1018.93
2089,6699,-1956.29
2099,12419,4137.26
2109,7037,243.55
2119,8934,-599.33
2129,10351,2190.37
2139,6968,-1133.86
2149,11765,2960.96
2159,7432,-360.50
2169,8805,-1197.75
2180,11014,2343.95
2190,6782,-1848.66
2200,10933,922.36
2210,8253,-307.08
2220,8988,-749.23
2230,11048,2135.28
2240,6270,-2999.39
2250,10820,291.40
2260,9162,955.23
2270,8747,-459.47
2281,11079,1864.09
2291,6478,-2924.05
2301,10981,552.62
2311,9215,1012.06
2321,8107,-1394.03
2331,11197,1712.25
2341,7058,-1852.81
2351,10783,770.09
2361,9266,855.77
2371,7305,-2498.44
2382,12035,2539.19
2392,7344,-802.14
2402,10047,-80.76
2412,9506,565.79
2422,7233,-2406.87
2432,12511,3262.31
2442,7561,-353.87
2452,9295,-1222.95
2462,10342,1007.35
2473,7437,-1791.80
2483,11945,2401.35
2493,7677,-833.76
2503,9131,-1417.69
2513,11091,1991.12
2523,7252,-1703.58
2533,11178,1071.63
2543,8513,-244.19
2553,9280,-637.64
2563,11189,2114.12
2574,6841,-2521.70
2584,10929,367.93
2594,9170,599.79
2604,9296,-128.71
2614,11200,1994.55
2624,6708,-2948.69
2634,11095,396.42
2644,9457,1023.76
2654,8624,-936.65
2664,11219,1605.58
2675,7197,-2148.89
2685,11087,806.79
2695,9484,950.33
2705,7864,-2059.90
2715,11799,2036.25
2725,7602,-1086.77
2735,10591,389.67
2745,9516,520.48
2755,7522,-2496.63
2765,12455,2892.82
2776,7797,-405.88
2786,9731,-792.45
2796,10033,558.66
2806,7644,-1979.07
2816,12470,3015.94
2826,7866,-495.67
2836,9329,-1447.48
2846,10826,1312.55
2856,7701,-1559.33
2866,11667,1748.30
2877,8416,-429.56
2887,9371,-1038.06
2897,11261,1901.38
2907,7254,-2155.23
2917,11103,570.11
2927,9028,161.06
2937,9454,-320.58
2947,11272,2005.46
2957,6844,-2833.67
2967,11094,343.57
2978,9590,1075.38
2988,9048,-429.21
2998,11285,1731.24
3008,7154,-2469.73
3018,11222,677.57
3028,9601,1001.73
3038,8424,-1449.45
3048,11477,1619.98
3058,7769,-1399.49
3069,10843,558.21
3079,9621,620.89
3089,7796,-2348.63
3099,12164,2355.95
3109,7914,-634.73
3119,10144,-286.58
3129,9837,438.06
3139,7726,-2158.98
3149,12539,3020.60
3159,8023,-296.62
3169,9517,-1201.51
3180,10510,863.16
3190,7928,-1542.33
3200,11899,2153.20
3210,8062,-799.62
3220,9422,-1234.09
3230,11195,1894.63
3240,7724,-1460.21
3250,11231,969.32
3260,8872,-185.84
3270,9544,-541.79
3281,11308,1973.36
3291,7220,-2416.07
3301,11060,309.17
3311,9414,554.11
3321,9452,-217.25
3331,11318,1855.29
3341,7052,-2777.67
3351,11179,365.76
3361,9662,994.10
3371,8867,-843.73
